OffspringID,InferredDad,InferredMum,Probability
MC24_A1662,MC21_RM025,MC21_F2914,1
MC24_A1670,MC21_M2987,MC21_F2386,1
MC24_A1686,MC21_M2835,MC21_F2365,1
MC24_A1694,MC21_M2853,MC21_F2326,1
MC24_A1702,MC21_RM023,MC21_F2411,1
MC24_A1710,MC21_RM107,MC21_F2340,1
MC24_A1718,MC21_RM100,MC21_F2357,1
MC24_A1726,MC21_RM104,MC21_F2855,1
MC24_A1639,*,#,1
MC24_A1647,MC21_M2437,MC21_F2456,1
MC24_A1655,MC21_M2429,MC21_F2981,1
MC24_A1663,MC21_RM029,MC21_F2498,1
MC24_A1671,MC21_RM086,MC21_F2470,1
MC24_A1679,MC21_RM090,MC21_F2448,1
MC24_A1687,MC21_RM098,MC21_F2418,1
MC24_A1695,MC21_RM053,MC21_F2419,1
MC24_A1703,MC21_M2985,MC21_F2921,1
MC24_A1711,MC21_RM001,MC21_F2375,1
MC24_A1719,MC21_RM029,MC21_F2498,1
MC24_A1727,MC21_M2432,MC21_F2364,1
MC24_A1640,MC21_RM083,MC21_F2361,1
MC24_A1648,MC21_M2349,MC21_F2416,1
MC24_A1656,MC21_M2997,MC21_F2914,1
MC24_A1664,MC21_RM010,MC21_F2370,1
MC24_A1672,*,MC21_F2435,1
MC24_A1680,MC21_M2851,MC21_F2352,1
MC24_A1688,MC21_RM004,MC21_F2421,1
MC24_A1704,MC21_RM004,MC21_F2421,1
MC24_A1712,*,#,1
MC24_A1720,MC21_RM024,MC21_F2874,1
MC24_A1728,MC21_M2987,MC21_F2386,1
MC24_A1729,MC21_RM099,MC21_F2393,1
MC24_A1737,MC21_RM015,MC21_F2883,1
MC24_A1745,MC21_RM043,MC21_F2383,1
MC24_A1753,MC21_M2910,MC21_F2380,1
MC24_A1761,MC21_RM035,MC21_F2414,1
MC24_A1769,MC21_RM048,MC21_F2462,1
MC24_A1777,MC21_RM041,MC21_F2326,1
MC24_A1785,MC21_M2339,MC21_F2414,1
MC24_A1793,MC21_M2983,MC21_F2868,1
MC24_A1801,MC21_RM020,MC21_F2388,1
MC24_A1809,MC21_M2487,MC21_F2402,1
MC24_A1817,MC21_RM013,MC21_F2431,1
MC24_A1730,MC21_M2911,MC21_F2379,1
MC24_A1738,MC21_M2978,MC21_F2461,1
MC24_A1746,MC21_M2438,MC21_F2448,1
MC24_A1754,MC21_RM093,MC21_F2868,1
MC24_A1762,MC21_RM058,MC21_F2364,1
MC24_A1770,MC21_RM081,MC21_F2492,1
MC24_A1778,MC21_M2889,MC21_F2408,1
MC24_A1786,MC21_RM066,MC21_F2368,1
MC24_A1794,MC21_RM053,MC21_F2419,1
MC24_A1802,MC21_RM065,MC21_F2982,1
MC24_A1810,*,#,1
MC24_A1818,MC21_M2497,MC21_F2467,1
MC24_A1731,MC21_M2433,MC21_F2861,1
MC24_A1739,MC21_RM032,MC21_F2854,1
MC24_A1747,MC21_RM095,MC21_F2461,1
MC24_A1755,MC21_RM043,MC21_F2383,1
MC24_A1763,MC21_RM088,MC21_F2916,1
MC24_A1771,MC21_RM098,MC21_F2418,1
MC24_A1779,MC21_M2392,MC21_F2343,1
MC24_A1787,MC21_M2858,MC21_F2431,1
MC24_A1795,MC21_M2497,MC21_F2467,1
MC24_A1803,MC21_RM067,MC21_F2870,1
MC24_A1811,MC21_RM009,MC21_F2450,1
MC24_A1819,MC21_M2898,MC21_F2435,1
MC24_A1732,MC21_RM020,MC21_F2388,1
MC24_A1740,MC21_RM049,MC21_F2921,1
MC24_A1756,MC21_RM028,MC21_F2410,1
MC24_A1764,*,#,1
MC24_A1772,MC21_M2996,MC21_F2466,1
MC24_A1780,MC21_RM020,MC21_F2388,1
MC24_A1788,MC21_M2997,MC21_F2914,1
MC24_A1796,MC21_M2487,MC21_F2402,1
MC24_A1804,MC21_RM013,MC21_F2431,1
MC24_A1820,MC21_RM019,MC21_F2342,1
MC24_A1733,MC21_RM047,MC21_F2374,1
MC24_A1741,MC21_M2487,MC21_F2402,1
MC24_A1749,MC21_RM059,MC21_F2358,1
MC24_A1765,MC21_M2994,MC21_F2874,1
MC24_A1773,MC21_RM019,MC21_F2342,1
MC24_A1781,MC21_M2390,MC21_F2498,1
MC24_A1789,*,#,1
MC24_A1797,MC21_RM007,MC21_F2426,1
MC24_A1805,MC21_RM095,MC21_F2461,1
MC24_A1813,MC21_RM077,MC21_F2451,1
MC24_A1821,MC21_RM056,MC21_F2398,1
MC24_A1734,*,#,1
MC24_A1742,MC21_M2911,MC21_F2379,1
MC24_A1750,MC21_RM090,MC21_F2448,1
MC24_A1758,MC21_RM007,MC21_F2426,1
MC24_A1774,MC21_M2378,MC21_F2388,1
MC24_A1782,MC21_RM056,MC21_F2398,1
MC24_A1790,MC21_RM031,MC21_F2871,1
MC24_A1798,*,MC21_F2435,1
MC24_A1806,MC21_RM035,MC21_F2414,1
MC24_A1814,MC21_RM049,MC21_F2921,1
MC24_A1822,MC21_M2372,MC21_F2489,1
MC24_A1735,MC21_RM032,MC21_F2854,1
MC24_A1743,MC21_M2494,MC21_F2499,1
MC24_A1751,MC21_RM010,MC21_F2370,1
MC24_A1759,*,#,1
MC24_A1767,MC21_M2920,MC21_F2413,1
MC24_A1775,MC21_M2912,MC21_F2905,1
MC24_A1783,MC21_M2491,MC21_F2468,1
MC24_A1791,MC21_RM091,MC21_F2382,1
MC24_A1799,MC21_RM049,MC21_F2921,1
MC24_A1807,MC21_M2917,MC21_F2451,1
MC24_A1815,MC21_RM103,MC21_F2327,1
MC24_A1823,MC21_RM032,MC21_F2854,1
MC24_A1736,MC21_RM037,MC21_F2423,1
MC24_A1744,*,#,1
MC24_A1752,MC21_M2439,MC21_F2430,1
MC24_A1760,MC21_RM057,MC21_F2333,1
MC24_A1768,MC21_RM059,MC21_F2358,1
MC24_A1776,MC21_RM080,MC21_F2408,1
MC24_A1784,MC21_RM070,MC21_F2902,1
MC24_A1792,MC21_M2893,MC21_F2892,1
MC24_A1800,MC21_RM085,MC21_F2472,1
MC24_A1808,MC21_RM098,MC21_F2418,1
MC24_A1816,MC21_RM080,MC21_F2408,1
MC24_A1824,MC21_RM050,MC21_F2454,1
MC24_A1825,MC21_RM090,MC21_F2448,1
MC24_A1833,MC21_M2889,MC21_F2408,1
MC24_A1841,MC21_M2915,MC21_F2410,1
MC24_A1849,*,#,1
MC24_A1857,MC21_RM083,MC21_F2361,1
MC24_A1873,*,MC21_F2873,1
MC24_A1881,MC21_M2336,MC21_F2411,1
MC24_A1889,MC21_RM023,MC21_F2411,1
MC24_A1897,MC21_RM099,MC21_F2393,1
MC24_A1905,MC21_M2997,MC21_F2914,1
MC24_A1913,MC21_RM012,MC21_F2416,1
MC24_A1826,MC21_M2465,MC21_F2361,1
MC24_A1834,MC21_RM042,MC21_F2875,1
MC24_A1842,MC21_M2898,MC21_F2435,1
MC24_A1850,*,#,1
MC24_A1858,MC21_M2911,MC21_F2379,1
MC24_A1866,MC21_RM052,MC21_F2351,1
MC24_A1874,MC21_RM095,MC21_F2461,1
MC24_A1882,MC21_M2487,MC21_F2402,1
MC24_A1890,MC21_M2471,MC21_F2872,1
MC24_A1898,MC21_RM101,MC21_F2385,1
MC24_A1906,MC21_RM019,MC21_F2342,1
MC24_A1914,MC21_RM028,MC21_F2410,1
MC24_A1835,MC21_RM072,MC21_F2379,1
MC24_A1843,MC21_RM053,MC21_F2419,1
MC24_A1851,MC21_M2378,MC21_F2388,1
MC24_A1859,MC21_M2486,MC21_F2374,1
MC24_A1867,MC21_M2360,MC21_F2871,1
MC24_A1875,MC21_M2378,MC21_F2388,1
MC24_A1883,*,MC21_F2435,1
MC24_A1899,*,#,1
MC24_A1907,MC21_M2908,MC21_F2875,1
MC24_A1915,MC21_RM043,MC21_F2383,1
MC24_A1828,MC21_RM088,MC21_F2916,1
MC24_A1836,MC21_M2336,MC21_F2411,1
MC24_A1844,MC21_RM090,MC21_F2448,1
MC24_A1852,MC21_RM093,MC21_F2868,1
MC24_A1860,MC21_M2893,MC21_F2892,1
MC24_A1868,MC21_RM096,MC21_F2353,1
MC24_A1876,MC21_RM059,MC21_F2358,1
MC24_A1884,MC21_M2920,MC21_F2413,1
MC24_A1892,MC21_M2330,MC21_F2412,1
MC24_A1900,MC21_RM078,MC21_F2380,1
MC24_A1908,MC21_M2336,MC21_F2411,1
MC24_A1916,MC21_M2497,MC21_F2467,1
MC24_A1829,MC21_RM090,MC21_F2448,1
MC24_A1837,MC21_M2497,MC21_F2467,1
MC24_A1853,MC21_M2890,MC21_F2337,1
MC24_A1861,MC21_M2390,MC21_F2498,1
MC24_A1869,MC21_M2446,MC21_F2450,1
MC24_A1877,*,#,1
MC24_A1885,MC21_RM027,MC21_F2475,1
MC24_A1901,MC21_M2912,MC21_F2905,1
MC24_A1917,MC21_RM008,MC21_F2861,1
MC24_A1830,MC21_M2979,MC21_F2854,1
MC24_A1838,MC21_RM011,MC21_F2863,1
MC24_A1846,MC21_M2477,MC21_F2333,1
MC24_A1862,MC21_M2866,MC21_F2398,1
MC24_A1870,MC21_M2446,MC21_F2450,1
MC24_A1878,MC21_RM086,MC21_F2470,1
MC24_A1886,MC21_M2725,MC21_F2870,1
MC24_A1894,MC21_RM096,MC21_F2353,1
MC24_A1902,MC21_RM005,MC21_F2981,1
MC24_A1910,MC21_M2427,MC21_F2347,1
MC24_A1918,MC21_RM098,MC21_F2418,1
MC24_A1831,MC21_M2488,MC21_F2396,1
MC24_A1839,MC21_RM047,MC21_F2374,1
MC24_A1847,*,#,1
MC24_A1855,MC21_RM052,MC21_F2351,1
MC24_A1871,*,#,1
MC24_A1879,MC21_RM060,MC21_F2467,1
MC24_A1887,MC21_RM026,MC21_F2918,1
MC24_A1895,MC21_M2444,MC21_F2470,1
MC24_A1903,MC21_M2834,MC21_F2857,1
MC24_A1911,MC21_M2910,MC21_F2380,1
MC24_A1919,MC21_M2392,MC21_F2343,1
MC24_A1832,MC21_RM008,MC21_F2861,1
MC24_A1840,MC21_M2477,MC21_F2333,1
MC24_A1848,MC21_RM018,MC21_F2872,1
MC24_A1856,MC21_M2348,MC21_F2334,1
MC24_A1864,MC21_RM027,MC21_F2475,1
MC24_A1880,MC21_M2392,MC21_F2343,1
MC24_A1888,MC21_RM040,MC21_F2404,1
MC24_A1896,MC21_M2491,MC21_F2468,1
MC24_A1904,MC21_M2913,MC21_F2359,1
MC24_A1912,MC21_RM009,MC21_F2450,1
MC24_A1920,*,#,1
MC24_A1921,*,MC21_F2419,1
MC24_A1929,MC21_RM018,MC21_F2872,1
MC24_A1937,MC21_RM032,MC21_F2854,1
MC24_A1945,*,#,1
MC24_A1953,MC21_RM066,MC21_F2368,1
MC24_A1961,MC21_M2496,MC21_F2924,1
MC24_A1969,MC21_M2360,MC21_F2871,1
MC24_A1977,MC21_RM060,MC21_F2467,1
MC24_A1985,MC21_RM049,MC21_F2921,1
MC24_A1993,MC21_M2979,MC21_F2854,1
MC24_A2001,MC21_RM054,MC21_F2356,1
MC24_A2009,MC21_RM037,MC21_F2423,1
MC24_A1922,MC21_M2471,MC21_F2872,1
MC24_A1930,MC21_RM005,MC21_F2981,1
MC24_A1938,MC21_RM096,MC21_F2353,1
MC24_A1946,MC21_M2497,MC21_F2467,1
MC24_A1954,MC21_RM010,MC21_F2370,1
MC24_A1962,MC21_RM072,MC21_F2379,1
MC24_A1970,MC21_M2911,MC21_F2379,1
MC24_A1978,MC21_M2392,MC21_F2343,1
MC24_A1986,MC21_RM032,MC21_F2854,1
MC24_A1994,MC21_RM067,MC21_F2870,1
MC24_A2002,MC21_M2979,MC21_F2854,1
MC24_A2010,MC21_M2392,MC21_F2343,1
MC24_A1923,MC21_M2476,MC21_F2342,1
MC24_A1931,MC21_M2987,MC21_F2386,1
MC24_A1939,MC21_M2978,MC21_F2461,1
MC24_A1947,MC21_M2910,MC21_F2380,1
MC24_A1955,MC21_M2427,MC21_F2347,1
MC24_A1963,MC21_RM093,MC21_F2868,1
MC24_A1971,MC21_RM072,MC21_F2379,1
MC24_A1987,MC21_M2348,MC21_F2334,1
MC24_A1995,MC21_RM076,MC21_F2415,1
MC24_A2003,*,#,1
MC24_A2011,MC21_M2444,MC21_F2470,1
MC24_A1924,MC21_RM053,MC21_F2419,1
MC24_A1932,MC21_M2852,MC21_F2358,1
MC24_A1940,MC21_RM074,MC21_F2489,1
MC24_A1948,MC21_M2920,MC21_F2413,1
MC24_A1956,*,MC21_F2435,1
MC24_A1964,*,MC21_F2435,1
MC24_A1972,MC21_M2389,MC21_F2385,1
MC24_A1980,MC21_M2495,MC21_F2869,1
MC24_A1996,MC21_M2858,MC21_F2431,1
MC24_A2004,MC21_RM060,MC21_F2467,1
MC24_A2012,MC21_M2336,MC21_F2411,1
MC24_A1925,MC21_M2476,MC21_F2342,1
MC24_A1933,MC21_M2978,MC21_F2461,1
MC24_A1941,MC21_RM035,MC21_F2414,1
MC24_A1949,MC21_RM002,MC21_F2413,1
MC24_A1957,MC21_RM078,MC21_F2380,1
MC24_A1965,MC21_M2983,MC21_F2868,1
MC24_A1973,MC21_RM098,MC21_F2418,1
MC24_A1981,MC21_M2997,MC21_F2914,1
MC24_A1989,MC21_M2497,MC21_F2467,1
MC24_A1997,MC21_RM031,MC21_F2871,1
MC24_A2005,MC21_M2901,MC21_F2880,1
MC24_A2013,MC21_M2890,MC21_F2337,1
MC24_A1926,MC21_M2494,MC21_F2499,1
MC24_A1934,MC21_RM026,MC21_F2918,1
MC24_A1950,MC21_RM099,MC21_F2393,1
MC24_A1958,MC21_RM072,MC21_F2379,1
MC24_A1966,MC21_M2889,MC21_F2408,1
MC24_A1974,MC21_M2995,MC21_F2472,1
MC24_A1982,MC21_RM019,MC21_F2342,1
MC24_A1990,MC21_RM078,MC21_F2380,1
MC24_A1998,MC21_RM076,MC21_F2415,1
MC24_A2014,MC21_RM102,MC21_F2394,1
MC24_A1927,MC21_RM030,MC21_F2466,1
MC24_A1935,MC21_RM055,MC21_F2880,1
MC24_A1943,*,#,1
MC24_A1959,MC21_M2910,MC21_F2380,1
MC24_A1967,MC21_RM007,MC21_F2426,1
MC24_A1975,MC21_M2987,MC21_F2386,1
MC24_A1983,MC21_RM028,MC21_F2410,1
MC24_A1991,MC21_M2336,MC21_F2411,1
MC24_A1999,MC21_M2427,MC21_F2347,1
MC24_A2007,MC21_RM075,MC21_F2905,1
MC24_A2015,MC21_M2495,MC21_F2869,1
MC24_A1928,*,#,1
MC24_A1936,MC21_M2336,MC21_F2411,1
MC24_A1944,MC21_M2889,MC21_F2408,1
MC24_A1952,MC21_RM033,MC21_F2468,1
MC24_A1960,MC21_RM092,MC21_F2430,1
MC24_A1968,MC21_M2486,MC21_F2374,1
MC24_A1976,MC21_RM060,MC21_F2467,1
MC24_A1984,MC21_RM047,MC21_F2374,1
MC24_A1992,MC21_M2851,MC21_F2352,1
MC24_A2000,MC21_RM050,MC21_F2454,1
MC24_A2008,MC21_M2446,MC21_F2450,1
MC24_A2016,MC21_RM014,MC21_F2343,1
MC24_A2017,MC21_M2476,MC21_F2342,1
MC24_A2025,*,#,1
MC24_A2041,MC21_M2858,MC21_F2431,1
MC24_A2049,MC21_M2336,MC21_F2411,1
MC24_A2057,MC21_RM067,MC21_F2870,1
MC24_A2065,MC21_M2446,MC21_F2450,1
MC24_A2073,MC21_RM047,MC21_F2374,1
MC24_A2081,MC21_RM090,MC21_F2448,1
MC24_A2089,MC21_RM067,MC21_F2870,1
MC24_A2097,MC21_RM033,MC21_F2468,1
MC24_A2105,MC21_RM092,MC21_F2430,1
MC24_A2018,MC21_M2889,MC21_F2408,1
MC24_A2026,MC21_RM028,MC21_F2410,1
MC24_A2034,MC21_RM076,MC21_F2415,1
MC24_A2042,MC21_M2497,MC21_F2467,1
MC24_A2050,MC21_RM005,MC21_F2981,1
MC24_A2058,MC21_RM076,MC21_F2415,1
MC24_A2066,MC21_RM004,MC21_F2421,1
MC24_A2074,MC21_M2434,MC21_F2982,1
MC24_A2082,MC21_RM054,MC21_F2356,1
MC24_A2090,MC21_M2487,MC21_F2402,1
MC24_A2098,*,#,1
MC24_A2106,MC21_M2494,MC21_F2499,1
MC24_A2019,MC21_RM085,MC21_F2472,1
MC24_A2027,*,MC21_F2413,1
MC24_A2035,MC21_RM028,MC21_F2410,1
MC24_A2043,MC21_M2424,MC21_F2902,1
MC24_A2051,MC21_M2445,MC21_F2423,1
MC24_A2059,MC21_M2427,MC21_F2347,1
MC24_A2075,MC21_M2495,MC21_F2869,1
MC24_A2083,MC21_M2381,MC21_F2356,1
MC24_A2091,MC21_RM033,MC21_F2468,1
MC24_A2099,*,#,1
MC24_A2107,MC21_M2890,MC21_F2337,1
MC24_A2020,MC21_RM059,MC21_F2358,1
MC24_A2028,MC21_M2858,MC21_F2431,1
MC24_A2036,MC21_RM012,MC21_F2416,1
MC24_A2044,MC21_RM037,MC21_F2423,1
MC24_A2052,MC21_RM032,MC21_F2854,1
MC24_A2060,MC21_M2996,MC21_F2466,1
MC24_A2068,*,MC21_F2918,1
MC24_A2076,MC21_RM093,MC21_F2868,1
MC24_A2084,*,#,1
MC24_A2092,*,#,1
MC24_A2100,MC21_M2915,MC21_F2410,1
MC24_A2108,MC21_RM019,MC21_F2342,1
MC24_A2021,MC21_M2984,MC21_F2855,1
MC24_A2029,MC21_M2465,MC21_F2361,1
MC24_A2037,*,#,1
MC24_A2045,MC21_RM015,MC21_F2883,1
MC24_A2053,MC21_M2444,MC21_F2470,1
MC24_A2061,MC21_RM064,MC21_F2412,1
MC24_A2069,MC21_M2913,MC21_F2359,1
MC24_A2077,MC21_M2495,MC21_F2869,1
MC24_A2093,MC21_M2978,MC21_F2461,1
MC24_A2101,MC21_RM076,MC21_F2415,1
MC24_A2109,MC21_M2997,MC21_F2914,1
MC24_A2022,MC21_M2852,MC21_F2358,1
MC24_A2030,MC21_RM056,MC21_F2398,1
MC24_A2038,MC21_RM066,MC21_F2368,1
MC24_A2046,MC21_RM096,MC21_F2353,1
MC24_A2054,MC21_M2984,MC21_F2855,1
MC24_A2062,MC21_RM019,MC21_F2342,1
MC24_A2070,MC21_RM015,MC21_F2883,1
MC24_A2078,MC21_RM104,MC21_F2855,1
MC24_A2086,MC21_RM034,MC21_F2369,1
MC24_A2094,MC21_RM016,MC21_F2347,1
MC24_A2102,MC21_M2453,MC21_F2918,1
MC24_A2110,MC21_M2908,MC21_F2875,1
MC24_A2023,MC21_M2898,MC21_F2435,1
MC24_A2031,*,#,1
MC24_A2039,MC21_M2987,MC21_F2386,1
MC24_A2047,*,#,1
MC24_A2055,MC21_M2862,MC21_F2426,1
MC24_A2063,MC21_RM011,MC21_F2863,1
MC24_A2071,MC21_RM028,MC21_F2410,1
MC24_A2079,MC21_M2486,MC21_F2374,1
MC24_A2087,MC21_RM002,MC21_F2413,1
MC24_A2095,MC21_RM103,MC21_F2327,1
MC24_A2103,MC21_RM040,MC21_F2404,1
MC24_A2111,MC21_M2866,MC21_F2398,1
MC24_A2024,MC21_M2989,MC21_F2415,1
MC24_A2032,*,MC21_F2435,1
MC24_A2040,MC21_RM013,MC21_F2431,1
MC24_A2048,MC21_M2473,MC21_F2394,1
MC24_A2056,MC21_RM077,MC21_F2451,1
MC24_A2064,MC21_RM070,MC21_F2902,1
MC24_A2072,MC21_RM096,MC21_F2353,1
MC24_A2080,MC21_M2428,MC21_F2419,1
MC24_A2088,MC21_M2457,MC21_F2370,1
MC24_A2096,MC21_RM038,MC21_F2386,1
MC24_A2104,MC21_M2856,MC21_F2368,1
MC24_A2112,*,#,1
MC24_A2113,MC21_M2856,MC21_F2368,1
MC24_A2121,MC21_M2336,MC21_F2411,1
MC24_A2129,*,MC21_F2873,1
MC24_A2137,MC21_M2853,MC21_F2326,1
MC24_A2145,MC21_RM037,MC21_F2423,1
MC24_A2153,MC21_M2381,MC21_F2356,1
MC24_A2161,MC21_RM079,MC21_F2857,1
MC24_A2169,MC21_RM010,MC21_F2370,1
MC24_A2177,MC21_M2852,MC21_F2358,1
MC24_A2185,MC21_M2471,MC21_F2872,1
MC24_A2193,*,#,1
MC24_A2201,MC21_RM049,MC21_F2921,1
MC24_A2114,MC21_RM003,MC21_F2409,1
MC24_A2122,MC21_M2473,MC21_F2394,1
MC24_A2130,MC21_RM005,MC21_F2981,1
MC24_A2138,MC21_M2989,MC21_F2415,1
MC24_A2154,MC21_M2390,MC21_F2498,1
MC24_A2162,MC21_M2464,MC21_F2357,1
MC24_A2170,MC21_M2836,MC21_F2369,1
MC24_A2178,MC21_M2889,MC21_F2408,1
MC24_A2186,MC21_M2858,MC21_F2431,1
MC24_A2194,MC21_RM078,MC21_F2380,1
MC24_A2202,MC21_RM100,MC21_F2357,1
MC24_A2115,MC21_RM039,MC21_F2334,1
MC24_A2123,MC21_RM093,MC21_F2868,1
MC24_A2131,MC21_RM060,MC21_F2467,1
MC24_A2139,MC21_M2913,MC21_F2359,1
MC24_A2147,*,#,1
MC24_A2155,MC21_RM012,MC21_F2416,1
MC24_A2171,MC21_M2987,MC21_F2386,1
MC24_A2179,MC21_RM031,MC21_F2871,1
MC24_A2187,MC21_RM060,MC21_F2467,1
MC24_A2195,MC21_M2915,MC21_F2410,1
MC24_A2203,MC21_RM001,MC21_F2375,1
MC24_A2116,MC21_RM071,MC21_F2456,1
MC24_A2124,MC21_RM005,MC21_F2981,1
MC24_A2132,MC21_M2437,MC21_F2456,1
MC24_A2140,*,MC21_F2435,1
MC24_A2148,MC21_M2912,MC21_F2905,1
MC24_A2156,MC21_RM044,MC21_F2359,1
MC24_A2164,MC21_RM076,MC21_F2415,1
MC24_A2172,MC21_M2977,MC21_F2421,1
MC24_A2180,MC21_RM038,MC21_F2386,1
MC24_A2188,MC21_M2452,MC21_F2883,1
MC24_A2196,MC21_M2884,MC21_F2383,1
MC24_A2204,MC21_M2477,MC21_F2333,1
MC24_A2117,MC21_M2920,MC21_F2413,1
MC24_A2125,MC21_M2984,MC21_F2855,1
MC24_A2133,MC21_RM001,MC21_F2375,1
MC24_A2141,MC21_M2444,MC21_F2470,1
MC24_A2149,MC21_M2455,MC21_F2454,1
MC24_A2157,*,#,1
MC24_A2165,MC21_RM100,MC21_F2357,1
MC24_A2181,MC21_RM047,MC21_F2374,1
MC24_A2197,MC21_M2904,MC21_F2362,1
MC24_A2205,MC21_M2477,MC21_F2333,1
MC24_A2126,MC21_RM074,MC21_F2489,1
MC24_A2134,MC21_RM093,MC21_F2868,1
MC24_A2142,*,#,1
MC24_A2158,MC21_RM004,MC21_F2421,1
MC24_A2166,MC21_M2862,MC21_F2426,1
MC24_A2174,MC21_RM022,MC21_F2352,1
MC24_A2182,MC21_RM039,MC21_F2334,1
MC24_A2190,MC21_M2444,MC21_F2470,1
MC24_A2198,MC21_RM049,MC21_F2921,1
MC24_A2206,MC21_RM004,MC21_F2421,1
MC24_A2119,MC21_RM101,MC21_F2385,1
MC24_A2127,MC21_M2852,MC21_F2358,1
MC24_A2135,*,#,1
MC24_A2143,MC21_M2360,MC21_F2871,1
MC24_A2151,MC21_RM078,MC21_F2380,1
MC24_A2159,MC21_M2913,MC21_F2359,1
MC24_A2167,*,#,1
MC24_A2175,MC21_RM066,MC21_F2368,1
MC24_A2183,MC21_RM002,MC21_F2413,1
MC24_A2191,*,MC21_F2435,1
MC24_A2207,MC21_RM056,MC21_F2398,1
MC24_A2120,MC21_RM096,MC21_F2353,1
MC24_A2128,MC21_RM081,MC21_F2492,1
MC24_A2136,MC21_RM079,MC21_F2857,1
MC24_A2144,MC21_RM089,MC21_F2873,1
MC24_A2152,MC21_RM101,MC21_F2385,1
MC24_A2160,MC21_RM038,MC21_F2386,1
MC24_A2168,MC21_RM014,MC21_F2343,1
MC24_A2176,MC21_RM010,MC21_F2370,1
MC24_A2184,MC21_RM010,MC21_F2370,1
MC24_A2192,MC21_RM044,MC21_F2359,1
MC24_A2200,MC21_M2866,MC21_F2398,1
MC24_A2208,MC21_RM086,MC21_F2470,1
MC24_A2209,MC21_M2920,MC21_F2413,1
MC24_A2217,MC21_RM004,MC21_F2421,1
MC24_A2225,MC21_M2445,MC21_F2423,1
MC24_A2233,MC21_RM012,MC21_F2416,1
MC24_A2241,MC21_M2366,MC21_F2462,1
MC24_A2249,MC21_M2989,MC21_F2415,1
MC24_A2257,*,#,1
MC24_A2265,MC21_RM089,MC21_F2873,1
MC24_A2273,MC21_M2915,MC21_F2410,1
MC24_A2281,MC21_RM083,MC21_F2361,1
MC24_A2289,*,#,1
MC24_A2297,MC21_M2390,MC21_F2498,1
MC24_A2210,MC21_M2913,MC21_F2359,1
MC24_A2218,MC21_M2898,MC21_F2435,1
MC24_A2226,*,#,1
MC24_A2234,*,#,1
MC24_A2250,MC21_RM041,MC21_F2326,1
MC24_A2258,MC21_RM070,MC21_F2902,1
MC24_A2266,MC21_RM054,MC21_F2356,1
MC24_A2274,MC21_M2390,MC21_F2498,1
MC24_A2282,MC21_RM054,MC21_F2356,1
MC24_A2298,MC21_RM009,MC21_F2450,1
MC24_A2211,MC21_M2442,MC21_F2404,1
MC24_A2219,MC21_RM060,MC21_F2467,1
MC24_A2227,MC21_RM029,MC21_F2498,1
MC24_A2235,MC21_M2858,MC21_F2431,1
MC24_A2243,MC21_RM039,MC21_F2334,1
MC24_A2251,MC21_RM099,MC21_F2393,1
MC24_A2259,MC21_M2471,MC21_F2872,1
MC24_A2267,MC21_M2913,MC21_F2359,1
MC24_A2275,MC21_M2360,MC21_F2871,1
MC24_A2283,MC21_RM063,MC21_F2976,1
MC24_A2291,MC21_RM030,MC21_F2466,1
MC24_A2299,MC21_RM010,MC21_F2370,1
MC24_A2212,MC21_M2898,MC21_F2435,1
MC24_A2220,MC21_RM018,MC21_F2872,1
MC24_A2228,MC21_M2491,MC21_F2468,1
MC24_A2236,MC21_M2852,MC21_F2358,1
MC24_A2244,MC21_M2862,MC21_F2426,1
MC24_A2252,MC21_M2889,MC21_F2408,1
MC24_A2260,MC21_RM044,MC21_F2359,1
MC24_A2268,MC21_M2920,MC21_F2413,1
MC24_A2276,MC21_RM037,MC21_F2423,1
MC24_A2284,MC21_RM089,MC21_F2873,1
MC24_A2292,MC21_M2494,MC21_F2499,1
MC24_A2300,MC21_M2330,MC21_F2412,1
MC24_A2213,MC21_RM080,MC21_F2408,1
MC24_A2221,MC21_M2488,MC21_F2396,1
MC24_A2229,*,#,1
MC24_A2237,MC21_RM052,MC21_F2351,1
MC24_A2245,MC21_RM018,MC21_F2872,1
MC24_A2253,MC21_RM099,MC21_F2393,1
MC24_A2261,MC21_RM068,MC21_F2869,1
MC24_A2269,MC21_M2858,MC21_F2431,1
MC24_A2277,MC21_M2835,MC21_F2365,1
MC24_A2285,*,#,1
MC24_A2293,MC21_M2898,MC21_F2435,1
MC24_A2301,*,#,1
MC24_A2214,MC21_RM071,MC21_F2456,1
MC24_A2222,MC21_M2336,MC21_F2411,1
MC24_A2230,MC21_RM082,MC21_F2362,1
MC24_A2238,MC21_M2437,MC21_F2456,1
MC24_A2246,MC21_M2913,MC21_F2359,1
MC24_A2254,MC21_M2923,MC21_F2425,1
MC24_A2270,*,#,1
MC24_A2278,MC21_RM081,MC21_F2492,1
MC24_A2286,MC21_M2437,MC21_F2456,1
MC24_A2294,MC21_M2336,MC21_F2411,1
MC24_A2302,MC21_RM096,MC21_F2353,1
MC24_A2223,MC21_M2910,MC21_F2380,1
MC24_A2231,MC21_M2491,MC21_F2468,1
MC24_A2239,MC21_M2336,MC21_F2411,1
MC24_A2247,*,#,1
MC24_A2255,MC21_M2853,MC21_F2326,1
MC24_A2263,MC21_RM091,MC21_F2382,1
MC24_A2271,*,MC21_F2435,1
MC24_A2279,MC21_M2912,MC21_F2905,1
